team,player_id,player_name,position,shoots,height,weight,birthdate
POR,1631321,Sidy Cissoko,G,,6-6,200,"APR 02, 2004"
POR,1641871,Duop Reath,C,,6-9,245,"JUN 26, 1996"
POR,1641739,Toumani Camara,F,,6-7,229,"MAY 08, 2000"
POR,1631133,Jabari Walker,F,,6-7,237,"JUL 30, 2002"
POR,1629057,Robert Williams III,C-F,,6-9,249,"OCT 17, 1997"
SAC,1628370,Malik Monk,G,,6-3,200,"FEB 04, 1998"
SAC,1629056,Terence Davis,G,,6-4,201,"MAY 16, 1997"
SAC,1642403,Isaac Jones,F,,6-9,245,"JUL 11, 2000"
SAC,203926,Doug McDermott,F,,6-6,225,"JAN 03, 1992"
SAC,203897,Zach LaVine,G,,6-5,200,"MAR 10, 1995"
SAC,201942,DeMar DeRozan,G-F,,6-6,220,"AUG 07, 1989"
SAC,1627734,Domantas Sabonis,F-C,,6-10,240,"MAY 03, 1996"
SAC,1631099,Keegan Murray,F,,6-8,225,"AUG 19, 2000"
SAC,1630222,Mason Jones,G,,6-4,200,"JUL 21, 1998"
SAC,202685,Jonas Valančiūnas,C,,6-11,265,"MAY 06, 1992"
SAC,1628365,Markelle Fultz,G,,6-4,209,"MAY 29, 1998"
SAC,1642269,Devin Carter,G,,6-2,195,"MAR 18, 2002"
SAC,1631165,Keon Ellis,G,,6-4,175,"JAN 08, 2000"
SAC,1642384,Isaiah Crawford,F,,6-6,220,"NOV 01, 2001"
SAC,1631222,Jake LaRavia,F,,6-7,235,"NOV 03, 2001"
SAC,1626168,Trey Lyles,F,,6-9,234,"NOV 05, 1995"
SAC,203109,Jae Crowder,F,,6-6,235,"JUL 06, 1990"
SAS,1629640,Keldon Johnson,F-G,,6-5,220,"OCT 11, 1999"
SAS,1641705,Victor Wembanyama,F-C,,7-3,235,"JAN 04, 2004"
SAS,101108,Chris Paul,G,,6-0,175,"MAY 06, 1985"
SAS,1628368,De'Aaron Fox,G,,6-3,185,"DEC 20, 1997"
SAS,1642264,Stephon Castle,G,,6-6,215,"NOV 01, 2004"
SAS,1630561,David Duke Jr.,G,,6-4,204,"OCT 13, 1999"
SAS,1631110,Jeremy Sochan,F,,6-8,230,"MAY 20, 2003"
SAS,1629162,Jordan McLaughlin,G,,6-0,185,"APR 09, 1996"
SAS,1631104,Blake Wesley,G,,6-3,185,"MAR 16, 2003"
SAS,202687,Bismack Biyombo,C,,6-8,255,"AUG 28, 1992"
SAS,1631103,Malaki Branham,F,,6-4,180,"MAY 12, 2003"
SAS,1630170,Devin Vassell,G-F,,6-5,200,"AUG 23, 2000"
SAS,1642434,Riley Minix,F,,6-7,230,"SEP 22, 2000"
SAS,1629646,Charles Bassey,C-F,,6-10,230,"OCT 28, 2000"
SAS,1630577,Julian Champagnie,F,,6-7,217,"JUN 29, 2001"
SAS,203084,Harrison Barnes,F,,6-8,225,"MAY 30, 1992"
SAS,1630572,Sandro Mamukelashvili,F-C,,6-9,240,"MAY 23, 1999"
SAS,1631127,Harrison Ingram,F,,6-5,230,"NOV 27, 2002"
OKC,1628983,Shai Gilgeous-Alexander,G,,6-6,195,"JUL 12, 1998"
OKC,1641794,Dillon Jones,F,,6-5,235,"OCT 29, 2001"
OKC,1629652,Luguentz Dort,G,,6-4,220,"APR 19, 1999"
OKC,1631119,Jaylin Williams,F,,6-9,240,"JUN 29, 2002"
OKC,1631096,Chet Holmgren,C-F,,7-1,208,"MAY 01, 2002"
OKC,1631114,Jalen Williams,G-F,,6-5,211,"APR 14, 2001"
OKC,1627936,Alex Caruso,G,,6-5,186,"FEB 28, 1994"
OKC,1630198,Isaiah Joe,G,,6-3,165,"JUL 02, 1999"
OKC,1631172,Ousmane Dieng,F,,6-9,185,"MAY 21, 2003"
OKC,1641745,Adam Flagler,G,,6-3,180,"DEC 01, 1999"
OKC,1642382,Branden Carlson,C,,7-0,220,"JUN 14, 1999"
OKC,1630598,Aaron Wiggins,G,,6-5,190,"JAN 02, 1999"
OKC,1641717,Cason Wallace,G,,6-3,195,"NOV 07, 2003"
OKC,1642349,Ajay Mitchell,G,,6-5,190,"JUN 25, 2002"
OKC,1629026,Kenrich Williams,G-F,,6-6,210,"DEC 02, 1994"
OKC,1642260,Nikola Topić,G,,6-6,200,"AUG 10, 2005"
OKC,1628392,Isaiah Hartenstein,C-F,,7-0,250,"MAY 05, 1998"
OKC,1642505,Alex Ducas,G,,6-7,220,"DEC 11, 2000"
TOR,1630639,A.J. Lawson,G,,6-6,179,"JUL 15, 2000"
TOR,1641711,Gradey Dick,G-F,,6-6,200,"NOV 20, 2003"
TOR,1642367,Jonathan Mogbo,F,,6-9,225,"OCT 29, 2001"
TOR,1627742,Brandon Ingram,F,,6-8,190,"SEP 02, 1997"
TOR,1630567,Scottie Barnes,F-G,,6-7,237,"AUG 01, 2001"
TOR,1630193,Immanuel Quickley,G,,6-2,190,"JUN 17, 1999"
TOR,1631197,Jared Rhoden,G,,6-5,210,"AUG 27, 1999"
TOR,1629628,RJ Barrett,F-G,,6-6,214,"JUN 14, 2000"
TOR,1630658,Colin Castleton,C,,6-10,250,"MAY 25, 2000"
TOR,1642266,Ja'Kobe Walter,G,,6-5,180,"SEP 04, 2004"
TOR,202066,Garrett Temple,G-F,,6-5,195,"MAY 08, 1986"
TOR,1627751,Jakob Poeltl,C,,7-0,260,"OCT 15, 1995"
TOR,1642279,Ulrich Chomche,C,,6-11,235,"DEC 30, 2005"
TOR,1642347,Jamal Shead,G,,6-1,200,"JUL 24, 2002"
TOR,1628449,Chris Boucher,F,,6-9,200,"JAN 11, 1993"
TOR,1630534,Ochai Agbaji,G,,6-5,215,"APR 20, 2000"
TOR,1642419,Jamison Battle,F,,6-7,220,"MAY 10, 2001"
CHA,1628970,Miles Bridges,F,,6-7,225,"MAR 21, 1998"
CHA,1630163,LaMelo Ball,G,,6-7,180,"AUG 22, 2001"
CHA,1629684,Grant Williams,F,,6-6,236,"NOV 30, 1998"
CHA,1629610,DaQuan Jeffries,G-F,,6-5,222,"AUG 30, 1997"
CHA,1631109,Mark Williams,C,,7-0,240,"DEC 16, 2001"
CHA,1641878,Damion Baugh,G,,6-4,194,"AUG 03, 2000"
CHA,1641733,Nick Smith Jr.,G,,6-2,185,"APR 18, 2004"
CHA,1631111,Wendell Moore Jr.,G,,6-5,215,"SEP 18, 2001"
CHA,1630182,Josh Green,G,,6-5,200,"NOV 16, 2000"
CHA,203994,Jusuf Nurkić,C,,7-0,290,"AUG 23, 1994"
CHA,1629006,Josh Okogie,G,,6-4,213,"SEP 01, 1998"
CHA,1631217,Moussa Diabaté,F,,6-9,210,"JAN 21, 2002"
CHA,1630544,Tre Mann,G,,6-3,178,"FEB 03, 2001"
CHA,1641706,Brandon Miller,F,,6-7,200,"NOV 22, 2002"
CHA,1642354,KJ Simpson,G,,6-0,189,"AUG 08, 2002"
CHA,203552,Seth Curry,G,,6-1,185,"AUG 23, 1990"
CHA,1642275,Tidjane Salaün,F,,6-8,207,"AUG 10, 2005"
CHA,201959,Taj Gibson,F,,6-9,232,"JUN 24, 1985"
