team,player_id,player_name,position,shoots,height,weight,birthdate
CAR,4695883,Jalen Coker,WR,,75.0,213.0,2001-10-30T08:00Z
CAR,3056608,Austin Corbett,C,,76.0,305.0,1995-12-17T08:00Z
CAR,4035870,Jake Curhan,G,,78.0,316.0,1998-02-09T08:00Z
CAR,14012,Andy Dalton,QB,,74.0,220.0,1987-10-29T08:00Z
CAR,4038815,Rico Dowdle,RB,,71.0,215.0,1998-06-14T07:00Z
CAR,4427132,Ikem Ekwonu,OT,,76.0,320.0,2000-10-31T08:00Z
CAR,4685350,Trevor Etienne,RB,,68.0,198.0,2004-07-09T07:00Z
CAR,4683243,Mitchell Evans,TE,,77.0,258.0,2003-03-18T08:00Z
CAR,4708486,Jimmy Horn Jr.,WR,,68.0,174.0,2002-09-12T07:00Z
CAR,4241416,Chuba Hubbard,RB,,73.0,210.0,1999-06-11T07:00Z
CAR,4430034,Xavier Legette,WR,,75.0,227.0,2001-01-29T08:00Z
CAR,4362647,Damien Lewis,G,,74.0,327.0,1997-03-21T08:00Z
CAR,4361788,Cade Mays,C,,78.0,325.0,1999-04-26T07:00Z
CAR,4685472,Tetairoa McMillan,WR,,77.0,212.0,2003-04-05T08:00Z
CAR,4361988,James Mitchell,TE,,76.0,249.0,1999-08-11T07:00Z
CAR,2973051,Taylor Moton,OT,,77.0,325.0,1994-08-18T07:00Z
CAR,3871880,Yosh Nijman,OT,,79.0,314.0,1996-01-02T08:00Z
CAR,3135321,Hunter Renfrow,WR,,70.0,185.0,1995-12-21T08:00Z
CAR,4428421,Nick Samac,C,,76.0,314.0,2001-08-21T07:00Z
CAR,4431588,Ja'Tavion Sanders,TE,,76.0,252.0,2003-03-27T08:00Z
CAR,4360763,Brycen Tremayne,WR,,76.0,212.0,1999-11-18T08:00Z
CAR,4372780,Tommy Tremble,TE,,76.0,250.0,2000-06-02T07:00Z
CAR,4685720,Bryce Young,QB,,70.0,204.0,2001-07-25T07:00Z
CAR,4035817,Krys Barnes,LB,,74.0,229.0,1998-04-02T08:00Z
CAR,4035495,Derrick Brown,DE,,77.0,320.0,1998-04-15T07:00Z
CAR,4372518,Bobby Brown III,DT,,76.0,332.0,2000-08-07T07:00Z
CAR,4256224,Claudin Cherelus,LB,,74.0,230.0,1999-02-09T08:00Z
CAR,4244607,Akayleb Evans,CB,,74.0,198.0,1999-06-22T07:00Z
CAR,3917016,Trevis Gipson,LB,,76.0,255.0,1997-06-13T07:00Z
CAR,4427401,Jared Harrison-Hunte,DE,,76.0,294.0,2000-07-22T07:00Z
CAR,4362847,Jaycee Horn,CB,,73.0,200.0,1999-11-26T08:00Z
CAR,4714157,Thomas Incoom,LB,,74.0,265.0,1999-02-19T08:00Z
CAR,4687513,Cam Jackson,DT,,78.0,328.0,2002-08-07T07:00Z
CAR,3917853,Mike Jackson,CB,,73.0,210.0,1997-01-10T08:00Z
CAR,4880613,Bam Martin-Scott,LB,,74.0,231.0,2000-07-04T07:00Z
CAR,4362487,Tre'von Moehrig,S,,74.0,202.0,1999-06-16T07:00Z
CAR,4428125,Maema Njongmeta,LB,,72.0,230.0,2001-03-09T08:00Z
CAR,4429110,Lathan Ransom,S,,72.0,206.0,2002-07-16T07:00Z
CAR,4241473,LaBryan Ray,DE,,76.0,290.0,1997-12-05T08:00Z
CAR,4426926,Demani Richardson,S,,73.0,215.0,2000-10-07T07:00Z
CAR,3054857,A'Shawn Robinson,DE,,75.0,320.0,1995-03-21T08:00Z
CAR,4032200,Robert Rochell,CB,,74.0,195.0,1998-04-26T07:00Z
CAR,3909013,Christian Rozeboom,LB,,74.0,230.0,1997-01-30T08:00Z
CAR,3116179,Nick Scott,S,,71.0,200.0,1995-05-17T07:00Z
CAR,4833355,Nic Scourton,LB,,74.0,257.0,2004-08-25T07:00Z
CAR,4697636,Chau Smith-Wade,CB,,71.0,176.0,2002-09-17T07:00Z
CAR,4429166,Princely Umanmielen,LB,,76.0,244.0,2002-04-18T07:00Z
CAR,4683815,Trevin Wallace,LB,,73.0,244.0,2003-02-22T08:00Z
CAR,4058925,Tershawn Wharton,DT,,73.0,280.0,1998-06-25T07:00Z
CAR,4038849,D.J. Wonnum,LB,,77.0,258.0,1997-10-31T08:00Z
CAR,4568263,Ryan Fitzgerald,PK,,71.0,193.0,2000-08-13T07:00Z
CAR,11759,JJ Jansen,LS,,74.0,235.0,1986-01-20T08:00Z
CAR,15928,Sam Martin,P,,73.0,205.0,1990-02-27T08:00Z
CAR,4242498,Popo Aumavae,DT,,75.0,315.0,1999-01-15T08:00Z
CAR,4678008,Jonathon Brooks,RB,,72.0,207.0,2003-07-21T07:00Z
CAR,4256062,Brady Christensen,G,,78.0,300.0,1996-09-27T07:00Z
CAR,3917592,Robert Hunt,G,,78.0,323.0,1996-08-25T07:00Z
CAR,4036063,Patrick Jones II,LB,,76.0,264.0,1998-09-29T07:00Z
CAR,4240707,Damarri Mathis,CB,,71.0,195.0,1999-04-12T07:00Z
CAR,4212909,David Moore,WR,,72.0,220.0,1995-01-15T08:00Z
CAR,4431426,Corey Thornton,CB,,73.0,195.0,2001-01-30T08:00Z
CAR,4710661,Chandler Zavala,G,,75.0,322.0,1999-04-02T08:00Z
CAR,4369950,Ja'Tyre Carter,G,,75.0,311.0,1999-01-15T08:00Z
CAR,4242230,Saahdiq Charles,G,,76.0,321.0,1999-07-26T07:00Z
CAR,3929637,Dan Chisena,WR,,75.0,202.0,1997-02-25T08:00Z
CAR,4362910,Jaden Crumedy,DT,,76.0,309.0,2000-07-30T07:00Z
CAR,4431433,Kalen King,CB,,71.0,190.0,2003-01-28T08:00Z
CAR,4046536,David Long Jr.,CB,,71.0,196.0,1998-02-06T08:00Z
CAR,4034959,Jeremiah Moon,LB,,77.0,247.0,1998-08-18T07:00Z
CAR,5279357,Mapalo Mwansa,LB,,74.0,230.0,2004-04-02T08:00Z
CAR,5082648,Bryce Pierre,TE,,77.0,255.0,2001-01-25T08:00Z
CAR,4876995,Ja'seem Reed,WR,,74.0,195.0,2003-03-21T08:00Z
CAR,4035462,Isaiah Simmons,LB,,76.0,238.0,1998-07-26T07:00Z
CAR,4428532,Ainias Smith,WR,,69.0,176.0,2001-05-31T07:00Z
CAR,4709392,Anthony Tyus III,RB,,73.0,226.0,2003-03-20T08:00Z
CAR,4040778,Brandon Walton,OT,,77.0,300.0,1998-03-18T08:00Z
CAR,3051381,Mike White,QB,,77.0,220.0,1995-03-25T08:00Z
CAR,4428909,Jacoby Windmon,LB,,74.0,250.0,2001-08-20T07:00Z
CHI,4434153,Tyson Bagent,QB,,75.0,212.0,2000-06-08T07:00Z
CHI,3929631,Ryan Bates,C,,76.0,306.0,1997-02-14T08:00Z
CHI,5125873,Theo Benedet,OT,,79.0,304.0,2001-10-12T07:00Z
CHI,4685278,Luther Burden III,WR,,72.0,210.0,2003-12-12T08:00Z
CHI,4242553,Drew Dalman,C,,75.0,301.0,1998-10-15T07:00Z
CHI,4039050,Devin Duvernay,WR,,71.0,202.0,1997-09-12T07:00Z
CHI,4361787,Trey Hill,C,,76.0,319.0,2000-01-23T08:00Z
CHI,4037457,Travis Homer,RB,,70.0,211.0,1998-08-07T07:00Z
CHI,3930040,Jonah Jackson,G,,75.0,319.0,1997-02-05T08:00Z
CHI,4916349,Nikola Kalinic,TE,,76.0,245.0,1997-01-21T08:00Z
CHI,15168,Case Keenum,QB,,73.0,220.0,1988-02-17T08:00Z
CHI,4258595,Cole Kmet,TE,,78.0,257.0,1999-03-10T08:00Z
CHI,4723086,Colston Loveland,TE,,78.0,241.0,2004-04-09T07:00Z
CHI,4360319,Jordan McFadden,G,,74.0,306.0,1999-11-16T08:00Z
CHI,4608686,Kyle Monangai,RB,,68.0,207.0,2002-06-06T07:00Z
CHI,3915416,DJ Moore,WR,,72.0,213.0,1997-04-14T07:00Z
CHI,4431299,Rome Odunze,WR,,75.0,214.0,2002-06-03T07:00Z
CHI,3052897,Durham Smythe,TE,,77.0,248.0,1995-08-09T07:00Z
CHI,4259545,D'Andre Swift,RB,,68.0,204.0,1999-01-14T08:00Z
CHI,2577773,Joe Thuney,G,,76.0,301.0,1992-11-18T08:00Z
CHI,4432595,Ozzy Trapilo,OT,,80.0,312.0,2001-10-17T07:00Z
CHI,5160110,Jahdae Walker,WR,,75.0,206.0,2002-07-05T07:00Z
CHI,4431611,Caleb Williams,QB,,73.0,226.0,2001-11-18T08:00Z
CHI,4426358,Darnell Wright,OT,,77.0,325.0,2001-08-10T07:00Z
CHI,3917914,Olamide Zaccheaus,WR,,68.0,199.0,1997-07-23T07:00Z
CHI,3051775,Andrew Billings,DT,,73.0,340.0,1995-03-06T08:00Z
CHI,4240459,Josh Blackwell,CB,,71.0,179.0,1999-04-05T07:00Z
CHI,4683553,Austin Booker,DE,,78.0,245.0,2002-12-14T08:00Z
CHI,4570044,Jaquan Brisker,S,,73.0,204.0,1999-04-20T07:00Z
CHI,2574056,Kevin Byard III,S,,71.0,218.0,1993-08-17T07:00Z
CHI,4429014,Gervon Dexter Sr.,DT,,78.0,326.0,2000-10-05T07:00Z
CHI,3121544,T.J. Edwards,LB,,72.0,228.0,1996-08-12T07:00Z
CHI,4259762,Jonathan Ford,DT,,77.0,346.0,1998-09-29T07:00Z
CHI,4034953,C.J. Gardner-Johnson,S,,71.0,210.0,1997-12-20T08:00Z
CHI,4365629,Daniel Hardy,DE,,74.0,255.0,1998-12-15T08:00Z
CHI,4242402,Elijah Hicks,S,,71.0,204.0,1999-10-16T07:00Z
CHI,4429970,Ruben Hyppolite II,LB,,72.0,236.0,2001-09-16T07:00Z
CHI,4241007,D'Marco Jackson,LB,,73.0,233.0,1998-07-20T07:00Z
CHI,2576492,Grady Jarrett,DE,,73.0,294.0,1993-04-28T07:00Z
CHI,4243253,Jaylon Johnson,CB,,72.0,195.0,1999-04-19T07:00Z
CHI,4047655,Jaylon Jones,CB,,71.0,190.0,1997-10-14T07:00Z
CHI,4036169,Nick McCloud,CB,,73.0,191.0,1998-07-09T07:00Z
CHI,4038432,Amen Ogbongbemiga,LB,,73.0,226.0,1998-09-04T07:00Z
CHI,4331768,Jonathan Owens,S,,71.0,204.0,1995-07-22T07:00Z
CHI,4244300,Dominique Robinson,DE,,77.0,275.0,1998-07-02T07:00Z
CHI,4430822,Noah Sewell,LB,,73.0,246.0,2002-04-26T07:00Z
CHI,4426374,Tyrique Stevenson,CB,,72.0,212.0,2000-05-26T07:00Z
CHI,3134690,Montez Sweat,DE,,78.0,270.0,1996-09-04T07:00Z
CHI,4243333,Joe Tryon-Shoyinka,DE,,77.0,259.0,1999-04-30T07:00Z
CHI,4034530,Chris Williams,DT,,74.0,298.0,1998-06-16T07:00Z
CHI,4570470,Nahshon Wright,CB,,76.0,199.0,1998-09-23T07:00Z
CHI,2980138,Scott Daly,LS,,74.0,245.0,1994-02-07T08:00Z
CHI,17427,Cairo Santos,PK,,68.0,173.0,1991-11-12T08:00Z
CHI,4686889,Tory Taylor,P,,76.0,225.0,1997-10-07T07:00Z
CHI,4883090,Kiran Amegadjie,OT,,77.0,326.0,2002-02-01T08:00Z
CHI,3929950,Tremaine Edmunds,LB,,76.0,251.0,1998-05-02T07:00Z
CHI,4572685,Zah Frazier,CB,,75.0,186.0,2000-10-05T07:00Z
CHI,4361093,Kyler Gordon,CB,,71.0,200.0,1999-12-17T08:00Z
CHI,4575667,Deion Hankins,RB,,71.0,226.0,2000-09-13T07:00Z
CHI,4426386,Roschon Johnson,RB,,72.0,227.0,2001-01-31T08:00Z
CHI,4251007,Braxton Jones,OT,,77.0,303.0,1999-03-27T08:00Z
CHI,4695895,Luke Newman,OT,,75.0,308.0,2002-03-03T08:00Z
CHI,4242659,Dayo Odeyingbo,DE,,77.0,282.0,1999-09-24T07:00Z
CHI,4360935,Terell Smith,CB,,72.0,204.0,1999-07-27T07:00Z
CHI,4432804,Shemar Turner,DT,,75.0,293.0,2003-01-14T08:00Z
CHI,3914307,Maurice Alexander,WR,,70.0,173.0,1997-01-10T08:00Z
CHI,4036032,Brittain Brown,RB,,73.0,205.0,1997-10-10T07:00Z
CHI,3948283,Stephen Carlson,TE,,76.0,248.0,1996-12-12T08:00Z
CHI,4917592,Dallis Flowers,CB,,73.0,196.0,1997-06-04T07:00Z
CHI,4240655,Jonathan Garvin,DE,,76.0,257.0,1999-07-28T07:00Z
CHI,4361094,Dominique Hampton,S,,75.0,220.0,2000-07-25T07:00Z
CHI,4384683,Kyle Hergel,G,,74.0,315.0,1999-10-07T07:00Z
CHI,4379769,Qadir Ismail,TE,,78.0,232.0,2000-02-17T08:00Z
CHI,4372463,Jamree Kromah,DE,,75.0,268.0,2000-06-14T07:00Z
CHI,4430805,Dontae Manning,CB,,70.0,190.0,2001-09-17T07:00Z
CHI,4372523,Jeremiah Martin,DE,,76.0,265.0,2000-07-10T07:00Z
CHI,4567482,Gervarrius Owens,S,,72.0,200.0,1999-10-14T07:00Z
CHI,4685183,JP Richardson,WR,,71.0,192.0,2002-03-23T08:00Z
CHI,4567173,Ricky Stromberg,C,,75.0,313.0,2000-11-10T08:00Z
CHI,3116431,Ty Summers,LB,,73.0,241.0,1995-12-31T08:00Z
CIN,4879478,Jacob Bayer,C,,75.0,310.0,2002-12-12T08:00Z
CIN,4429299,Tahj Brooks,RB,,69.0,220.0,2002-05-13T07:00Z
CIN,4362238,Chase Brown,RB,,70.0,210.0,2000-03-21T08:00Z
CIN,3116370,Orlando Brown Jr.,OT,,80.0,350.0,1996-05-02T07:00Z
CIN,3886812,Jake Browning,QB,,74.0,209.0,1996-04-11T07:00Z
CIN,3915511,Joe Burrow,QB,,76.0,215.0,1996-12-10T08:00Z
CIN,4362628,Ja'Marr Chase,WR,,72.0,205.0,2000-03-01T08:00Z
CIN,4429430,Andrew Coker,OT,,79.0,315.0,2001-03-23T08:00Z
CIN,4646773,Dylan Fairchild,G,,77.0,318.0,2003-05-08T07:00Z
CIN,4036131,Noah Fant,TE,,76.0,249.0,1997-11-20T08:00Z
CIN,11252,Joe Flacco,QB,,78.0,245.0,1985-01-16T08:00Z
CIN,3707061,Cody Ford,G,,75.0,345.0,1996-12-28T08:00Z
CIN,4362769,Javon Foster,OT,,77.0,313.0,2000-03-31T08:00Z
CIN,3116164,Mike Gesicki,TE,,78.0,245.0,1995-10-03T07:00Z
CIN,4700712,Cam Grandy,TE,,77.0,253.0,1999-11-19T08:00Z
CIN,4239993,Tee Higgins,WR,,76.0,220.0,1999-01-18T08:00Z
CIN,3050481,Tanner Hudson,TE,,77.0,241.0,1994-11-12T08:00Z
CIN,4368003,Andrei Iosivas,WR,,75.0,210.0,1999-10-15T07:00Z
CIN,4257188,Charlie Jones,WR,,72.0,190.0,1998-10-29T08:00Z
CIN,2576188,Ted Karras,C,,76.0,310.0,1993-03-15T08:00Z
CIN,4243324,Jaxson Kirkland,G,,79.0,325.0,1998-07-30T07:00Z
CIN,4429187,Seth McLaughlin,C,,76.0,304.0,2001-08-27T07:00Z
CIN,4431571,Amarius Mims,OT,,80.0,350.0,2002-10-14T07:00Z
CIN,2576736,Lucas Patrick,G,,75.0,313.0,1993-07-30T07:00Z
CIN,3116389,Samaje Perine,RB,,71.0,240.0,1995-09-16T07:00Z
CIN,3125082,Dalton Risner,G,,77.0,312.0,1995-07-13T07:00Z
CIN,4429010,Jalen Rivers,G,,77.0,319.0,2002-09-12T07:00Z
CIN,3127310,Drew Sample,TE,,77.0,260.0,1996-04-16T07:00Z
CIN,4690070,Mitchell Tinsley,WR,,73.0,205.0,1999-09-15T07:00Z
CIN,4570738,Ke'Shawn Williams,WR,,69.0,189.0,2001-12-27T08:00Z
CIN,4368056,Liam Anderson,LB,,75.0,226.0,2000-04-30T07:00Z
CIN,4257240,Tycen Anderson,S,,74.0,205.0,1999-06-13T07:00Z
CIN,4874448,Daijahn Anthony,S,,72.0,200.0,2000-09-09T07:00Z
CIN,4567098,Jordan Battle,S,,73.0,215.0,2000-12-14T08:00Z
CIN,3051746,Oren Burks,LB,,75.0,233.0,1995-03-21T08:00Z
CIN,4431519,Barrett Carter,LB,,72.0,231.0,2002-10-23T07:00Z
CIN,3125356,Jalen Davis,CB,,70.0,186.0,1996-02-02T08:00Z
CIN,4426457,Isaiah Foskey,DE,,77.0,280.0,2000-10-30T08:00Z
CIN,3917797,Joe Giles-Harris,LB,,74.0,234.0,1997-04-01T08:00Z
CIN,4360413,Shaka Heyward,LB,,75.0,238.0,2000-04-19T07:00Z
CIN,3116748,B.J. Hill,DT,,75.0,311.0,1995-04-20T07:00Z
CIN,4426422,Dax Hill,CB,,72.0,195.0,2000-09-29T07:00Z
CIN,4362502,DJ Ivey,CB,,73.0,192.0,2000-02-25T08:00Z
CIN,4692680,McKinnley Jackson,DT,,74.0,330.0,2001-12-26T08:00Z
CIN,4569448,Jordan Jefferson,DT,,76.0,317.0,2001-09-24T07:00Z
CIN,4432301,Kris Jenkins Jr.,DT,,75.0,310.0,2001-10-10T07:00Z
CIN,4430065,Cedric Johnson,DE,,75.0,264.0,2002-09-06T07:00Z
CIN,4429946,PJ Jules,S,,72.0,203.0,2001-05-14T07:00Z
CIN,4427729,Demetrius Knight Jr.,LB,,74.0,240.0,2000-07-21T07:00Z
CIN,4575559,Bralyn Lux,CB,,70.0,180.0,2000-08-28T07:00Z
CIN,4428985,Myles Murphy,DE,,77.0,275.0,2002-01-03T08:00Z
CIN,4365319,Josh Newton,CB,,71.0,190.0,2000-09-14T07:00Z
CIN,4362094,Joseph Ossai,DE,,76.0,263.0,2000-04-12T07:00Z
CIN,4243923,Cam Sample,DE,,75.0,272.0,1999-09-20T07:00Z
CIN,4240612,T.J. Slaton Jr.,DT,,77.0,340.0,1997-10-03T07:00Z
CIN,4240575,Geno Stone,S,,71.0,210.0,1999-04-19T07:00Z
CIN,4572036,DJ Turner II,CB,,71.0,185.0,2000-11-09T08:00Z
CIN,4360234,Evan McPherson,PK,,71.0,185.0,1999-07-21T07:00Z
CIN,4608820,Ryan Rehkow,P,,76.0,235.0,1998-09-11T07:00Z
CIN,4572051,William Wagner,LS,,74.0,240.0,2000-12-20T08:00Z
CIN,4427834,Erick All Jr.,TE,,77.0,255.0,2000-09-13T07:00Z
CIN,4360255,Brian Asamoah II,LB,,73.0,230.0,2000-03-29T08:00Z
CIN,3052743,Trey Hendrickson,DE,,76.0,265.0,1994-12-05T08:00Z
CIN,4568986,Matt Lee,C,,76.0,310.0,2001-06-06T07:00Z
CIN,4685562,Shemar Stewart,DE,,77.0,267.0,2003-11-12T08:00Z
CIN,4361196,Cam Taylor-Britt,CB,,71.0,200.0,1999-10-15T07:00Z
CIN,4040950,Cordell Volson,G,,78.0,315.0,1998-07-20T07:00Z
CIN,4240595,Marco Wilson,CB,,71.0,191.0,1999-03-03T08:00Z
CIN,4245645,Gary Brightwell,RB,,73.0,218.0,1998-02-28T08:00Z
CIN,4259592,Sean Clifford,QB,,74.0,212.0,1998-07-14T07:00Z
CIN,4426992,Howard Cross III,DT,,73.0,285.0,2001-07-31T07:00Z
CIN,4385430,Xavier Johnson,WR,,73.0,204.0,1999-05-11T07:00Z
CIN,4430819,Jalen Kimber,CB,,72.0,190.0,2001-02-13T08:00Z
CIN,4429012,Kendall Milton,RB,,73.0,230.0,2002-02-10T08:00Z
CIN,4594444,Jordan Moore,WR,,72.0,191.0,2002-04-18T07:00Z
CIN,4429009,Antwaun Powell-Ryland Jr.,LB,,74.0,258.0,2002-02-23T08:00Z
CIN,4035776,Kendric Pryor,WR,,71.0,189.0,1998-01-06T08:00Z
CIN,4240071,Russ Yeast,S,,70.0,195.0,1999-05-08T07:00Z
CLE,4362603,Brenden Bates,TE,,77.0,255.0,1999-10-16T07:00Z
CLE,16740,Joel Bitonio,G,,76.0,320.0,1991-10-11T07:00Z
CLE,4808839,Isaiah Bond,WR,,71.0,180.0,2004-03-15T08:00Z
CLE,4575664,Jeremiah Byers,OT,,76.0,320.0,2001-03-23T08:00Z
CLE,2979534,Jack Conklin,OT,,78.0,308.0,1994-08-17T07:00Z
CLE,4613104,Malachi Corley,WR,,71.0,215.0,2002-03-21T08:00Z
CLE,5083076,Harold Fannin Jr.,TE,,76.0,241.0,2004-07-20T07:00Z
CLE,4427238,Dillon Gabriel,QB,,71.0,205.0,2000-12-28T08:00Z
CLE,4038457,Teven Jenkins,G,,78.0,321.0,1998-03-03T08:00Z
CLE,4241463,Jerry Jeudy,WR,,73.0,195.0,1999-04-24T07:00Z
CLE,4685702,Quinshon Judkins,RB,,71.0,221.0,2003-10-29T08:00Z
CLE,4877203,Gage Larvadain,WR,,68.0,171.0,2003-01-03T08:00Z
CLE,4373079,KT Leveston,OT,,76.0,335.0,1999-10-28T07:00Z
CLE,17202,Cornelius Lucas,OT,,80.0,327.0,1991-07-18T07:00Z
CLE,3123076,David Njoku,TE,,76.0,246.0,1996-07-10T07:00Z
CLE,3115313,Cam Robinson,OT,,78.0,335.0,1995-10-09T07:00Z
CLE,5081397,Dylan Sampson,RB,,68.0,200.0,2004-09-14T07:00Z
CLE,4601080,Raheim Sanders,RB,,72.0,230.0,2002-06-08T07:00Z
CLE,4432762,Shedeur Sanders,QB,,74.0,212.0,2002-02-07T08:00Z
CLE,3045474,Wyatt Teller,G,,76.0,315.0,1994-11-21T08:00Z
CLE,4428678,Jamari Thrash,WR,,72.0,190.0,2000-12-19T08:00Z
CLE,4369863,Cedric Tillman,WR,,75.0,215.0,2000-04-19T07:00Z
CLE,4362018,Blake Whiteheart,TE,,76.0,250.0,2000-03-22T08:00Z
CLE,4035222,Trayveon Williams,RB,,68.0,206.0,1997-10-18T07:00Z
CLE,4430806,Luke Wypler,C,,75.0,303.0,2001-05-03T07:00Z
CLE,4250360,Bailey Zappe,QB,,73.0,215.0,1999-04-26T07:00Z
CLE,4433963,Zak Zinter,G,,78.0,310.0,2001-04-17T07:00Z
CLE,4259300,Tre Avery,CB,,71.0,185.0,1997-02-26T08:00Z
CLE,3915507,Jerome Baker,LB,,74.0,232.0,1996-12-25T08:00Z
CLE,4036261,Devin Bush,LB,,71.0,235.0,1998-07-18T07:00Z
CLE,4379397,Tyson Campbell,CB,,73.0,195.0,2000-03-17T08:00Z
CLE,4242208,Grant Delpit,S,,75.0,208.0,1998-09-20T07:00Z
CLE,4567403,Mohamoud Diabate,LB,,76.0,225.0,2001-05-18T07:00Z
CLE,3122132,Myles Garrett,DE,,76.0,272.0,1995-12-29T08:00Z
CLE,4873232,Mason Graham,DT,,76.0,315.0,2003-09-02T07:00Z
CLE,4600415,Mike Hall Jr.,DT,,75.0,300.0,2003-06-13T07:00Z
CLE,4695783,Myles Harden,CB,,71.0,195.0,2001-12-13T08:00Z
CLE,16837,Shelby Harris,DT,,74.0,288.0,1991-08-11T07:00Z
CLE,4569620,Ronnie Hickman,S,,73.0,209.0,2001-10-11T07:00Z
CLE,4605792,Adin Huntington,DE,,73.0,281.0,2002-03-18T08:00Z
CLE,2969961,Rayshawn Jenkins,S,,73.0,220.0,1994-01-25T08:00Z
CLE,4033855,Sam Kamara,DT,,72.0,272.0,1997-12-21T08:00Z
CLE,5085888,Easton Mascarenas-Arnold,LB,,71.0,227.0,2002-09-13T07:00Z
CLE,4427963,Isaiah McGuire,DE,,76.0,268.0,2001-07-27T07:00Z
CLE,4686027,Donovan McMillon,S,,74.0,203.0,2002-06-18T07:00Z
CLE,3139389,D'Angelo Ross,CB,,69.0,190.0,1993-10-29T07:00Z
CLE,4876017,Carson Schwesinger,LB,,75.0,242.0,2003-02-24T08:00Z
CLE,4361510,Cameron Thomas,DE,,76.0,265.0,2000-01-07T08:00Z
CLE,3915535,Denzel Ward,CB,,71.0,190.0,1997-04-28T07:00Z
CLE,4700660,Sam Webb,CB,,72.0,194.0,1998-05-19T07:00Z
CLE,4570119,Alex Wright,DE,,77.0,267.0,2000-09-05T07:00Z
CLE,4039396,Corey Bojorquez,P,,72.0,217.0,1996-09-13T07:00Z
CLE,3913293,Rex Sunahara,LS,,78.0,242.0,1996-10-09T07:00Z
CLE,4258620,Andre Szmyt,PK,,72.0,200.0,1998-09-26T07:00Z
CLE,2580216,DeAndre Carter,WR,,68.0,190.0,1993-04-10T07:00Z
CLE,3040471,Maliek Collins,DT,,74.0,310.0,1995-04-08T07:00Z
CLE,4429568,Martin Emerson Jr.,CB,,74.0,201.0,2000-09-27T07:00Z
CLE,4372019,Jerome Ford,RB,,70.0,210.0,1999-09-12T07:00Z
CLE,4427637,Dawand Jones,OT,,80.0,374.0,2001-08-06T07:00Z
CLE,4572519,Dom Jones,CB,,74.0,192.0,2000-07-16T07:00Z
CLE,5143279,Anthony Kendall,CB,,70.0,188.0,1999-12-17T08:00Z
CLE,4567230,Justin Osborne,C,,76.0,307.0,2000-11-25T08:00Z
CLE,4258599,Jeremiah Owusu-Koramoah,LB,,74.0,221.0,1999-11-04T08:00Z
CLE,3042738,Ethan Pocic,C,,78.0,320.0,1995-08-05T07:00Z
CLE,4251125,Winston Reid,LB,,72.0,225.0,1999-08-03T07:00Z
CLE,3122840,Deshaun Watson,QB,,75.0,223.0,1995-09-14T07:00Z
CLE,4362895,Nathaniel Watson,LB,,72.0,233.0,2000-09-01T07:00Z
CLE,4242536,Sal Cannella,TE,,77.0,242.0,1996-12-02T08:00Z
CLE,4426955,Jack Conley,G,,79.0,333.0,2001-06-15T07:00Z
CLE,4712462,Keith Cooper Jr.,DE,,77.0,280.0,2003-03-30T08:00Z
CLE,4567132,Darrian Dalcourt,G,,75.0,320.0,2000-09-17T07:00Z
CLE,5065495,Kaden Davis,WR,,73.0,193.0,1998-09-25T07:00Z
CLE,4572922,Christopher Edmonds,S,,74.0,210.0,2001-07-16T07:00Z
CLE,4566157,Luke Floriea,WR,,68.0,179.0,2001-10-23T07:00Z
CLE,3916746,Wesley French,C,,76.0,307.0,1996-11-30T08:00Z
CLE,4360308,KJ Henry,DE,,76.0,255.0,1999-01-27T08:00Z
CLE,3045220,Maurice Hurst II,DT,,74.0,290.0,1995-05-09T07:00Z
CLE,4432374,Ahmani Marshall,RB,,73.0,225.0,2002-03-21T08:00Z
CLE,4046690,Julian Okwara,LB,,76.0,250.0,1997-12-27T08:00Z
CLE,4242247,Tyre Phillips,OT,,77.0,330.0,1997-01-29T08:00Z
CLE,4687509,Caden Prieskorn,TE,,77.0,255.0,1999-09-21T07:00Z
CLE,4374280,Edefuan Ulofoshio,LB,,73.0,239.0,2000-01-23T08:00Z
CLE,5081362,Dee Williams,CB,,70.0,190.0,1999-12-06T08:00Z
DAL,4046557,Hakeem Adeniji,OT,,76.0,302.0,1997-12-08T08:00Z
DAL,4685120,T.J. Bass,G,,76.0,325.0,1999-03-31T08:00Z
DAL,4426663,Cooper Beebe,C,,76.0,335.0,2001-05-19T07:00Z
DAL,4685279,Jaydon Blue,RB,,69.0,196.0,2004-01-08T08:00Z
DAL,4685263,Tyler Booker,G,,76.0,321.0,2004-04-12T07:00Z
DAL,4240603,Malik Davis,RB,,71.0,202.0,1998-11-26T08:00Z
DAL,4242355,Jake Ferguson,TE,,77.0,244.0,1999-01-18T08:00Z
DAL,5083754,Ryan Flournoy,WR,,73.0,200.0,1999-10-27T07:00Z
DAL,4609048,Tyler Guyton,OT,,79.0,322.0,2001-06-11T07:00Z
DAL,4241087,Brock Hoffman,C,,76.0,302.0,1999-07-02T07:00Z
DAL,4241389,CeeDee Lamb,WR,,74.0,200.0,1999-04-08T07:00Z
DAL,4383396,Hunter Luepke,RB,,73.0,238.0,2000-02-28T08:00Z
DAL,4360698,Joe Milton III,QB,,77.0,246.0,2000-03-06T08:00Z
DAL,4426485,Jonathan Mingo,WR,,74.0,220.0,2001-04-20T07:00Z
DAL,4426354,George Pickens,WR,,75.0,200.0,2001-03-04T08:00Z
